"npi","pathsegment","name","assignmenttype","path","providerpersonid","level","pcpind","claimsrecord","inserttimestamp","grouper1value","grouper2value","grouper3value","grouper1name","grouper2name","grouper3name","activeind","outreachenabledind","outreachpracticename","outreachpracticephone","updatetimestamp"
"1467683581","002518D7387F7AAF187A4F27F4715181","ALRASHID, FANNIE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/002518D7387F7AAF187A4F27F4715181","107469","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1043698194","002D9EDA1BC9AA4CAD50984F7D0284A1","MAIWALD, BRENDA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/002D9EDA1BC9AA4CAD50984F7D0284A1","63776","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1457541500","00333F50652D9CE3BE7D39102AC5AC85","WIEHLE, ALLIE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/00333F50652D9CE3BE7D39102AC5AC85","75978","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1841217957","003AB768CDDFCF205215EDD594BCB871","unknown provider, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/003AB768CDDFCF205215EDD594BCB871","25039","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1578726378","01158128E9745E790A07C0DF9F727371","ALLARDYCE, ROBBIE","Supplied","/CFA1B40182A2F0036F099E5480FC308E/CE63A1D33C8C4546DF6C7E7094247C0D/E8FD67C92EFCE28FC84AEF9FDAE01B94/01158128E9745E790A07C0DF9F727371",,"3","1","1","2025-12-05 22:28:49.719","CFA1B40182A2F0036F099E5480FC308E","CE63A1D33C8C4546DF6C7E7094247C0D","E8FD67C92EFCE28FC84AEF9FDAE01B94","WEST","PACIFIC","WILLOWBROOK HEALTH NETWORK","Y","false","Pacific","536-555-6979",
"1912965765","011D7FB1888CA229442665AB1AB92CFC","BROCHE, LOY","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/011D7FB1888CA229442665AB1AB92CFC","59046","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1962467878","011E98AF4D174204921E456CC0E7D97E","ROMPS, EMMETT","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/011E98AF4D174204921E456CC0E7D97E","91063","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1184865982","0122FF2AF2F1A4C29BE4D04ED3E0F74E","BYMERS, SHANNON","Supplied","/198255D31AC24F28855C23932FDB5FB4/84929AEBE23A758A4C7737DF1A93D649/ABB3D4CFB17380A20C9C67422A053DB1/0122FF2AF2F1A4C29BE4D04ED3E0F74E",,"3","1","1","2025-12-05 22:28:49.719","198255D31AC24F28855C23932FDB5FB4","84929AEBE23A758A4C7737DF1A93D649","ABB3D4CFB17380A20C9C67422A053DB1","NORTHEAST","NEW ENGLAND","PIONEER HEALTH SYSTEMS","Y","false","New England","536-555-6979",
"1922453414","012BD6DFCF4697599FCFE82DA71800B7","MCPHARLIN, ELLEN","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/012BD6DFCF4697599FCFE82DA71800B7","27653","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1881060416","013AC5F73639E8AEDAFA4E6497D7C965","BOOTHROYD, BERYL","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/013AC5F73639E8AEDAFA4E6497D7C965","88850","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1295991198","015619683349D3240E5E387CDE469A13","ROODMAN, PATTI","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/015619683349D3240E5E387CDE469A13","40349","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1871685826","015A1507EF14BCCE39F75E4EB689F8EF","FOREST HILLS MEDICAL PARTNERS, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/015A1507EF14BCCE39F75E4EB689F8EF","57725","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1508451543","01626CD931B6C8954FB01AFB40C63E71","MEDSGER, FREIDA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01626CD931B6C8954FB01AFB40C63E71","15176","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1841543576","016C2F31DC99FEBEA5B2D6D5669FCDD2","MARTINICO, ZACHARY","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/016C2F31DC99FEBEA5B2D6D5669FCDD2","118769","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1447473046","01761D1BBD6F711EB65E7D34FECF8DA8","THA, MATTY","Supplied","/2F9A1A5CCB8EEC79D4995321B037D46A/EF017D18C698D2E56808F3E9532DE66B/4BB094BEE6271764F3E07AD39CCBEEFA/01761D1BBD6F711EB65E7D34FECF8DA8","106808","3","1","1","2025-12-05 22:28:49.719","2F9A1A5CCB8EEC79D4995321B037D46A","EF017D18C698D2E56808F3E9532DE66B","4BB094BEE6271764F3E07AD39CCBEEFA","SOUTH","SOUTH ATLANTIC","ORCHARD HEALTH SERVICES","Y","false","South Atlantic","536-555-6979",
"1184792608","017CD7A83912F6099A72DA8FB1ABC26F","MERLING, BRANDIN","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/017CD7A83912F6099A72DA8FB1ABC26F","99193","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1013061845","0185550F815580B103670F345580DC9E","FLUHARTY, DORSEY","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/0185550F815580B103670F345580DC9E","165","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1831136548","0189255557CECD7EBC72D92056806CAA","BERTOLAMI, RORY","Supplied","/05724AADFD5A7F4673CCA89A4946BDBB/F7F1DCAB1E97D7297C330E160603AC7D/9F267D695CCE65FC1D58F92A7E766B68/0189255557CECD7EBC72D92056806CAA","56311","3","0","1","2025-12-05 22:28:49.719","05724AADFD5A7F4673CCA89A4946BDBB","F7F1DCAB1E97D7297C330E160603AC7D","9F267D695CCE65FC1D58F92A7E766B68","MIDWEST","WEST NORTH CENTRAL","SAGEBROOK HEALTH NETWORK","Y","false","West North Central","536-555-6979",
"1053358986","01893FAFD556BC86A847DE7EA35B1AF6","JEGEDE, ROWAN","Supplied","/05724AADFD5A7F4673CCA89A4946BDBB/A512E6DBBF7B4556ACE30686628546FD/B98C8B2C4EB060B2853BCD42D16D9ED1/01893FAFD556BC86A847DE7EA35B1AF6","1294","3","0","1","2025-12-05 22:28:49.719","05724AADFD5A7F4673CCA89A4946BDBB","A512E6DBBF7B4556ACE30686628546FD","B98C8B2C4EB060B2853BCD42D16D9ED1","MIDWEST","EAST NORTH CENTRAL","NEXGEN HEALTH SOLUTIONS","Y","false","East North Central","536-555-6979",
"1194177782","018E55DDBB4EEF3BED52F4A2933D899F","SENCHUK, NICKI","Supplied","/2F9A1A5CCB8EEC79D4995321B037D46A/6D3CCE53C0CEC8B10EA8D6B3F9C14F2E/EDB3A1DE6852030B04E98F8D9158D7E6/018E55DDBB4EEF3BED52F4A2933D899F","37195","3","0","1","2025-12-05 22:28:49.719","2F9A1A5CCB8EEC79D4995321B037D46A","6D3CCE53C0CEC8B10EA8D6B3F9C14F2E","EDB3A1DE6852030B04E98F8D9158D7E6","SOUTH","EAST SOUTH CENTRAL","BRIGHTPATH HEALTH NETWORK","Y","false","East South Central","536-555-6979",
"1457315954","01A1F5395E2AA19577E9AF0B58730C3E","DETMAR, CODY CODY","Supplied","/198255D31AC24F28855C23932FDB5FB4/84929AEBE23A758A4C7737DF1A93D649/ABB3D4CFB17380A20C9C67422A053DB1/01A1F5395E2AA19577E9AF0B58730C3E",,"3","1","1","2025-12-05 22:28:49.719","198255D31AC24F28855C23932FDB5FB4","84929AEBE23A758A4C7737DF1A93D649","ABB3D4CFB17380A20C9C67422A053DB1","NORTHEAST","NEW ENGLAND","PIONEER HEALTH SYSTEMS","Y","false","New England","536-555-6979",
"1275548356","01A609F7C571380F6F253223390A0627","unknown provider, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01A609F7C571380F6F253223390A0627","101701","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1780628644","01A82276685DB46ACB317AC6A6548040","CHMIELESKI, ANISSA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01A82276685DB46ACB317AC6A6548040","116978","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1750488250","01AF112D91635A75A109C35BE86377D8","UNITY GENERAL HOSPITAL, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01AF112D91635A75A109C35BE86377D8","22361","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1922201094","01B4FD2DD02A0279ADF1DE9170931A2F","KRUKOW, ALLIE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01B4FD2DD02A0279ADF1DE9170931A2F","90290","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1568896967","01B51A5B992B0B3C45ACB5EA4F157BDD","LUTTRULL, YEHUDA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01B51A5B992B0B3C45ACB5EA4F157BDD","17156","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1215973813","01BBC7CCBE7DDA022719B6B3ECDE1D41","unknown provider, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01BBC7CCBE7DDA022719B6B3ECDE1D41","69036","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1619230885","01C150E6EC30C3DE26D6AADE6983327B","LARRETA, PIERRE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01C150E6EC30C3DE26D6AADE6983327B","111662","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1104194638","01C62F65FBE5A4401E7DAF34870D499B","KORTZ, MADISON","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01C62F65FBE5A4401E7DAF34870D499B","96616","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1326048091","01D2964CBB6A0D05905A0D01EC8E1C43","GRANDVIEW MEDICAL ASSOCIATES, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01D2964CBB6A0D05905A0D01EC8E1C43","40979","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1407287204","01D31731E4DCB85AFDC7D583B708678B","MOUNTAINVIEW WELLNESS CENTER, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01D31731E4DCB85AFDC7D583B708678B","105624","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1285945873","01E3C5F333F3F65947C9EB46D4F07C78","KNUPPEL, HORACE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01E3C5F333F3F65947C9EB46D4F07C78","8574","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1972932986","01E429D24EB6574CC91CEEC89E904AC2","GNANDT, HAYWOOD","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01E429D24EB6574CC91CEEC89E904AC2","60521","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1023000676","01E4BA09CCF805A0699D5EE056101588","STALVEY, IVETTE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01E4BA09CCF805A0699D5EE056101588","94368","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1376643247","01F2F759FD60E7E03C70897D7CF0BDF3","MANFRA, PERRY","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01F2F759FD60E7E03C70897D7CF0BDF3","11055","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1861046070","01F969F505434261C18255AF4E984902","BERTHEL, RAVEN","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/01F969F505434261C18255AF4E984902","88352","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1295725430","003E03B99CE239CECD7D7E573A37DAB7","SCHAFROTH, ELNA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/003E03B99CE239CECD7D7E573A37DAB7","102338","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1396064507","003F45F8B71F78FEA796A9A906A9EC76","PALMISCIANO, ANTONY","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/003F45F8B71F78FEA796A9A906A9EC76","73971","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1225488455","0049C1AA68AF64919D46A821409120B5","NORTHEAST HEALTH SERVICES, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/0049C1AA68AF64919D46A821409120B5","100234","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
,"0053913EB58351C65B40A77A4DA89E00","METRO COMMUNITY MEDICAL, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/0053913EB58351C65B40A77A4DA89E00","30900","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1548546336","007870C893FD2AA94D9EF1442C3E4C20","CRISOLOGO, KRIS","Supplied","/CFA1B40182A2F0036F099E5480FC308E/CE63A1D33C8C4546DF6C7E7094247C0D/E8FD67C92EFCE28FC84AEF9FDAE01B94/007870C893FD2AA94D9EF1442C3E4C20","16306","3","0","1","2025-12-05 22:28:49.719","CFA1B40182A2F0036F099E5480FC308E","CE63A1D33C8C4546DF6C7E7094247C0D","E8FD67C92EFCE28FC84AEF9FDAE01B94","WEST","PACIFIC","WILLOWBROOK HEALTH NETWORK","Y","false","Pacific","536-555-6979",
"1952743429","007A6C97C0B8A74A27534B298EE38787","ZARGARYAN, GAYLA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/007A6C97C0B8A74A27534B298EE38787","59892","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1699749226","007E83CAFC9D49BE776A7F574490710D","CANUL, JACOB","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/007E83CAFC9D49BE776A7F574490710D","21041","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1568510857","009C256152452AC2124B713FA477AA76","NORTHEAST HEALTH SERVICES, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/009C256152452AC2124B713FA477AA76","79474","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1184252306","111CD47CB64646B6DD80F96F341E9307","CRISOLOGO, HAYWOOD","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/111CD47CB64646B6DD80F96F341E9307","5485","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1124306915","1124256BD315099C97422F252B8B07A1","REDWOOD REGIONAL MEDICAL, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/1124256BD315099C97422F252B8B07A1","97451","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
,"1125E712D50DDBCD78B7191BB88AC4EA","SOUTHWEST REGIONAL HEALTH CENTER, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/1125E712D50DDBCD78B7191BB88AC4EA","61761","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1982371639","112A01D0F7A304510ABE74689071468F","MATTHESS, MARICELA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/112A01D0F7A304510ABE74689071468F","60949","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1174507339","112A97B27463FCF3E9F85C8C1CF936FB","GRANDVIEW MEDICAL ASSOCIATES, ","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/112A97B27463FCF3E9F85C8C1CF936FB","36680","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1124643242","1147535D47A25D125821A2F0115032B5","SMUTS, LAVINIA","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/1147535D47A25D125821A2F0115032B5","35306","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
"1396729901","115A2BD206E4BB506B37ACFD1C4CA42B","RAMASAMY, ROYCE","Inferred","/CAEB59EA9EA08A1FA25F7E12AA67F822/E2BAE6C8F6627AC5D9D4F07411164A08/54A181BEC0E0528CB98E19E0FC826402/115A2BD206E4BB506B37ACFD1C4CA42B","11540","3","0","0","2025-12-05 22:24:12.944","CAEB59EA9EA08A1FA25F7E12AA67F822","E2BAE6C8F6627AC5D9D4F07411164A08","54A181BEC0E0528CB98E19E0FC826402","OTHER","OTHER","OTHER","N","false",,,
