"_hoodie_commit_time","_hoodie_commit_seqno","_hoodie_record_key","_hoodie_partition_path","_hoodie_file_name","center_id","patient_id","provider_id","first_name","middle_name","last_name","race","ethnicity","language","email","address1","address2","city","county","state","zip","phone","birth_date","death_date","patient_status","create_timestamp","delete_ind","sex","modify_timestamp","mrn","loaded_from_file","guarantor_self_ind","guarantor_id","homelessness_status","migrant_status","veteran_status","ssn","income","family_size","alias","guarantor_relationship","phone2","advance_directive_ind","billing_account_id","usual_location","opt_in_ind","mail_address1","mail_address2","mail_city","mail_state","mail_zip","medicaid_id","occupation","race_scrubbed","language_scrubbed","ethnicity_scrubbed","patient_status_scrubbed","test_patient_ind","scrubbed","outreach_opt_out","id","patient","exportcategory","deleted_reason","quality_fail_reason","row_hash","extract_timeseries_bucket","availability","_arcadia_source","year_bucket","deleted","lowquality","transitioned"
"20250227170954232","20250227170954232_0_322","availability:beta,center_id:2000,patient_id:984513432677","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","984513432677","116173228439","SUMMER","JULES","SPANKS","WHITE","NOT HISPANIC OR LATINO","ENGLISH","SUMMER.SPANKS@arcadia.example.com","105 WILLIAMSBURG DRIVE",,"Mahopac","Putnam","NY","10541","(347) 555-5063","1984-10-24 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","70455","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","70455",,,,"221-82-3574",,,,,,"0",,,,"105 WILLIAMSBURG DRIVE",,"Mahopac","NY","10541",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.984513432677","urn:doid:arcadia.io:patient!arcgd.2000.984513432677","511",,,"-494918491","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_323","availability:beta,center_id:2000,patient_id:582154776967","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","582154776967","116173228439","BOBBIE","RYLEE","DEVOSE","WHITE","NOT HISPANIC OR LATINO","ENGLISH","BOBBIE.DEVOSE@arcadia.example.com","500 VANDALIA AVENUE",,"Brooklyn","Kings","NY","11239","(585) 555-8105","1979-11-11 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","70067","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","70067",,,,"117-05-2380",,,,,,"0",,,,"500 VANDALIA AVENUE",,"Brooklyn","NY","11239",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.582154776967","urn:doid:arcadia.io:patient!arcgd.2000.582154776967","511",,,"-326501167","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_324","availability:beta,center_id:2000,patient_id:262434631156","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","262434631156","116173228439","GERALD","OCEAN","DEPASQUALE","REFUSED TO REPORT","DOES NOT KNOW","ENGLISH","GERALD.DEPASQUALE@arcadia.example.com","109-34 DITMARS BOULEVARD",,"East Elmhurst","Queens","NY","11369","(518) 555-6549","1944-01-22 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","74616","2024_11_18_000000_clinical2000_patient_00001.csv.gz_2024_11_18_000000_clinical2000_patient_00001.csv.gz.1732054238753","1","74616",,,,"144-38-8878",,,,,,"0",,,,"109-34 DITMARS BOULEVARD",,"East Elmhurst","NY","11369",,,"REFUSED TO REPORT","ENGLISH","DOES NOT KNOW","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.262434631156","urn:doid:arcadia.io:patient!arcgd.2000.262434631156","511",,,"-1286301960","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_325","availability:beta,center_id:2000,patient_id:589736364299","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","589736364299","116173228439","HARLENE","ASHLEY","KHALFAN","WHITE","NOT HISPANIC OR LATINO","ENGLISH","HARLENE.KHALFAN@arcadia.example.com","285 EASTON STREET",,"Ronkonkoma","Suffolk","NY","11779","(315) 555-9643","1944-12-18 00:00:00.000",,"INACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","5407","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","5407",,,,"046-46-9438",,,,,,"0",,,,"285 EASTON STREET",,"Ronkonkoma","NY","11779",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","INACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.589736364299","urn:doid:arcadia.io:patient!arcgd.2000.589736364299","511",,,"730554390","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_326","availability:beta,center_id:2000,patient_id:505636136538","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","505636136538","116173228439","ELOY",,"PECERO","WHITE","NOT HISPANIC OR LATINO","ENGLISH","ELOY.PECERO@arcadia.example.com","5 CAUSEWAY ROAD",,"FREETOWN","Bristol","MA","02702","(339) 555-8053","1972-11-18 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","71300","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","71300",,,,"295-88-1647",,,,,"(339) 555-8053","0",,,,"5 CAUSEWAY ROAD",,"FREETOWN","MA","02702",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.505636136538","urn:doid:arcadia.io:patient!arcgd.2000.505636136538","511",,,"-341605645","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_327","availability:beta,center_id:2000,patient_id:505466781858","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","505466781858","116173228439","FILOMENA","WEST","DANCHIK","REFUSED TO REPORT","DOES NOT KNOW","SPANISH","FILOMENA.DANCHIK@arcadia.example.com","162 SHERRY STREET",,"East Islip","Suffolk","NY","11730","(347) 555-4279","2002-05-21 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","73225","2024_11_18_000000_clinical2000_patient_00000.csv.gz_2024_11_18_000000_clinical2000_patient_00000.csv.gz.1732054238866","1","73225",,,,"226-50-5225",,,,,,"0",,,,"162 SHERRY STREET",,"East Islip","NY","11730",,,"REFUSED TO REPORT","SPANISH","DOES NOT KNOW","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.505466781858","urn:doid:arcadia.io:patient!arcgd.2000.505466781858","511",,,"-339569002","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_328","availability:beta,center_id:2000,patient_id:496648725754","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","496648725754","116173228439","LEOTA","ANDY","SCHEUFFELE","WHITE","NOT HISPANIC OR LATINO","ENGLISH","LEOTA.SCHEUFFELE@arcadia.example.com","222 UNION HILL ROAD",,"Manalapan","Monmouth","NJ","07726","(848) 555-3866","1937-11-17 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","79925","2024_11_18_000000_clinical2000_patient_00000.csv.gz_2024_11_18_000000_clinical2000_patient_00000.csv.gz.1732054238866","1","79925",,,,"115-04-0601",,,,,,"0",,,,"222 UNION HILL ROAD",,"Manalapan","NJ","07726",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.496648725754","urn:doid:arcadia.io:patient!arcgd.2000.496648725754","511",,,"-709141958","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_329","availability:beta,center_id:2000,patient_id:117649573651","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","117649573651","116173228439","MYRTLE","PHOENIX","KLUN","WHITE","NOT HISPANIC OR LATINO","ENGLISH","MYRTLE.KLUN@arcadia.example.com","686 CHATHAM WEST DRIVE",,"BROCKTON","Plymouth","MA","02301","(774) 555-4930","1964-02-07 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","71118","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","71118",,,,"157-27-1509",,,,,,"0",,,,"686 CHATHAM WEST DRIVE",,"BROCKTON","MA","02301",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.117649573651","urn:doid:arcadia.io:patient!arcgd.2000.117649573651","511",,,"427509131","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_330","availability:beta,center_id:2000,patient_id:452565494496","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","452565494496","116173228439","GASPER",,"SUMMERSET","WHITE","NOT HISPANIC OR LATINO","ENGLISH","GASPER.SUMMERSET@arcadia.example.com","5730 16",,"Hinsdale","Cattaraugus","NY","14743","(608) 555-3919","1962-10-05 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","IXS 6434","2024_11_18_000000_clinical2000_patient_00003.csv.gz_2024_11_18_000000_clinical2000_patient_00003.csv.gz.1732054238733","1","5504",,,,"044-25-3180",,,,,"(608) 555-3115","0",,,,"5730 16",,"Hinsdale","NY","14743",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.452565494496","urn:doid:arcadia.io:patient!arcgd.2000.452565494496","511",,,"1627495908","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_331","availability:beta,center_id:2000,patient_id:691466422641","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","691466422641","116173228439","KARLI",,"FORTMEYER","REFUSED TO REPORT","DOES NOT KNOW","ENGLISH","KARLI.FORTMEYER@arcadia.example.com","40 CENTER DRIVE",,"Whitestone","Queens","NY","11357","(315) 555-5993","1961-04-04 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","73399","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","73399",,,,"154-07-6887",,,,,,"0",,,,"40 CENTER DRIVE",,"Whitestone","NY","11357",,,"REFUSED TO REPORT","ENGLISH","DOES NOT KNOW","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.691466422641","urn:doid:arcadia.io:patient!arcgd.2000.691466422641","511",,,"-8460047","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_332","availability:beta,center_id:2000,patient_id:374143145524","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","374143145524","116173228439","GERALD",,"FORTMEYER","REFUSED TO REPORT","DOES NOT KNOW","ENGLISH",,"60 MAHAR AVENUE",,"Clifton","Passaic","NJ","07011","(551) 555-9245","1939-05-14 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","71673","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","71673",,,,,,,,,,"0",,,,"60 MAHAR AVENUE",,"Clifton","NJ","07011",,,"REFUSED TO REPORT","ENGLISH","DOES NOT KNOW","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.374143145524","urn:doid:arcadia.io:patient!arcgd.2000.374143145524","511",,,"-1117950073","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_333","availability:beta,center_id:2000,patient_id:411149176531","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","411149176531","116173228439","PIERRE",,"LOUALLEN","WHITE","NOT HISPANIC OR LATINO","ENGLISH","PIERRE.LOUALLEN@arcadia.example.com","405 BARTLEY ROAD",,"Jackson","Ocean","NJ","08527","(908) 555-1396","1972-08-20 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","79425","2024_11_18_000000_clinical2000_patient_00000.csv.gz_2024_11_18_000000_clinical2000_patient_00000.csv.gz.1732054238866","1","79425",,,,"051-43-5163",,,,,,"0",,,,"405 BARTLEY ROAD",,"Jackson","NJ","08527",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.411149176531","urn:doid:arcadia.io:patient!arcgd.2000.411149176531","511",,,"-1293732870","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_334","availability:beta,center_id:2000,patient_id:112638426433","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","112638426433",,"MARSHALL",,"MAYES",,,,,"240 HENDRICK STREET",,"EASTHAMPTON","Hampshire","MA","01027","(508) 555-3467","1965-12-13 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","74751","2024_11_18_000000_clinical2000_patient_00002.csv.gz_2024_11_18_000000_clinical2000_patient_00002.csv.gz.1732054238636","1","74751",,,,,,,,,,"0",,,,"240 HENDRICK STREET",,"EASTHAMPTON","MA","01027",,,,,,"ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.112638426433","urn:doid:arcadia.io:patient!arcgd.2000.112638426433","511",,,"-1266836212","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_335","availability:beta,center_id:2000,patient_id:256756337326","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","256756337326","065495511777","ADELA",,"ROMANCE","WHITE","NOT HISPANIC OR LATINO","ENGLISH",,"6 CHAPEL LANE",,"Levittown","Nassau","NY","11756","(646) 555-9763","1974-11-28 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","70302","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","70302",,,,"055-53-7075",,,,,,"0",,,,"6 CHAPEL LANE",,"Levittown","NY","11756",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.256756337326","urn:doid:arcadia.io:patient!arcgd.2000.256756337326","511",,,"1876638984","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_336","availability:beta,center_id:2000,patient_id:177617536134","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","177617536134","116173228439","HUNTER","ASHLEY","BUCKNAM","WHITE","NOT HISPANIC OR LATINO","ENGLISH","HUNTER.BUCKNAM@arcadia.example.com","86 CLARK STREET",,"FRAMINGHAM","Middlesex","MA","01702","(351) 555-2259","1961-07-13 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","79303","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","79303",,,,"111-91-6544",,,,,,"0",,,,"86 CLARK STREET",,"FRAMINGHAM","MA","01702",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.177617536134","urn:doid:arcadia.io:patient!arcgd.2000.177617536134","511",,,"1218713760","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_337","availability:beta,center_id:2000,patient_id:933362826623","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","933362826623","116173228439","SIMON",,"LISTER","REFUSED TO REPORT","DOES NOT KNOW","ENGLISH","SIMON.LISTER@arcadia.example.com","7725 BROWNELL ROAD",,"Kirkville","Madison","NY","13082","(585) 555-5929","1966-06-26 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","73576","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","73576",,,,"046-95-8636",,,,,,"0",,,,"7725 BROWNELL ROAD",,"Kirkville","NY","13082",,,"REFUSED TO REPORT","ENGLISH","DOES NOT KNOW","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.933362826623","urn:doid:arcadia.io:patient!arcgd.2000.933362826623","511",,,"423971000","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_338","availability:beta,center_id:2000,patient_id:121034705073","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","121034705073","116173228439","COURTNEY",,"HANNER","WHITE","NOT HISPANIC OR LATINO","ENGLISH","COURTNEY.HANNER@arcadia.example.com","143 LOWELL AVENUE",,"Trenton","Mercer","NJ","08619","(973) 555-2089","1998-10-20 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","71212","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","71212",,,,"211-76-8517",,,,,,"0",,,,"143 LOWELL AVENUE",,"Trenton","NJ","08619",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.121034705073","urn:doid:arcadia.io:patient!arcgd.2000.121034705073","511",,,"-1177000486","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_339","availability:beta,center_id:2000,patient_id:385501251889","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","385501251889","116173228439","LILLIAN","OCEAN","SANGHANI","WHITE","NOT HISPANIC OR LATINO","ENGLISH",,"284 CANTRELL ROAD",,"Ridgewood","Bergen","NJ","07450","(551) 555-8838","1945-08-17 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","70841","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","70841",,,,"050-42-8731",,,,,,"0",,,,"284 CANTRELL ROAD",,"Ridgewood","NJ","07450",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.385501251889","urn:doid:arcadia.io:patient!arcgd.2000.385501251889","511",,,"-641084745","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_340","availability:beta,center_id:2000,patient_id:545606086636","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","545606086636","116173228439","SIMON","TONIE","LEV","REFUSED TO REPORT","DOES NOT KNOW","ENGLISH","SIMON.LEV@arcadia.example.com","136 HELEN STREET",,"Binghamton","Broome","NY","13905","(607) 555-2255","1959-04-16 00:00:00.000",,"INACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","73292","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","73292",,,,,,,,,,"0",,,,"136 HELEN STREET",,"Binghamton","NY","13905",,,"REFUSED TO REPORT","ENGLISH","DOES NOT KNOW","INACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.545606086636","urn:doid:arcadia.io:patient!arcgd.2000.545606086636","511",,,"1795845014","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_341","availability:beta,center_id:2000,patient_id:826654847047","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","826654847047","116173228439","THEODORE","BLAIR","NEWFIELD","WHITE","NOT HISPANIC OR LATINO","ENGLISH","THEODORE.NEWFIELD@arcadia.example.com","154 COTTAGE STREET",,"BOSTON","Suffolk","MA","02128","(339) 555-5512","2000-07-24 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","79213","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","0","79212",,,,"237-40-5177",,,,,,"0",,,,"154 COTTAGE STREET",,"BOSTON","MA","02128",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.826654847047","urn:doid:arcadia.io:patient!arcgd.2000.826654847047","511",,,"-1179280610","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_342","availability:beta,center_id:2000,patient_id:296569591478","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","296569591478","116173228439","KRISTIAN","DOMINIQUE","CLAERHOUT","WHITE","NOT HISPANIC OR LATINO","ENGLISH","KRISTIAN.CLAERHOUT@arcadia.example.com","121 DAVIS AVENUE",,"Hackensack","Bergen","NJ","07601","(908) 555-1647","1970-02-24 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","70276","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","70276",,,,"045-37-4994",,,,,,"0",,,,"121 DAVIS AVENUE",,"Hackensack","NJ","07601",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.296569591478","urn:doid:arcadia.io:patient!arcgd.2000.296569591478","511",,,"-675508813","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_343","availability:beta,center_id:2000,patient_id:082123322826","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","082123322826","116173228439","CARMELLA",,"PRIMACIO","WHITE","NOT HISPANIC OR LATINO","ENGLISH","CARMELLA.PRIMACIO@arcadia.example.com","8 BEACH WAY",,"Port Washington","Nassau","NY","11050","(347) 555-8497","1969-12-17 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","F","2025-02-27 16:11:40.000","70537","2024_11_18_000000_clinical2000_patient_00003.csv.gz_2024_11_18_000000_clinical2000_patient_00003.csv.gz.1732054238733","1","70537",,,,"856-17-0581",,,,,,"0",,,,"8 BEACH WAY",,"Port Washington","NY","11050",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.082123322826","urn:doid:arcadia.io:patient!arcgd.2000.082123322826","511",,,"1985879845","1970-01","beta","gdclin2000","1970","false","false","false"
"20250227170954232","20250227170954232_0_344","availability:beta,center_id:2000,patient_id:104250327166","availability=beta/_arcadia_source=gdclin2000/year_bucket=1970/deleted=false/lowquality=false/transitioned=false","58be2320-e9f9-4780-80c1-795396dd3efd-0_0-229-929_20250708142245233.parquet","2000","104250327166","116173228439","HOWARD","JEAN","KINDL","WHITE","NOT HISPANIC OR LATINO","ENGLISH","HOWARD.KINDL@arcadia.example.com","4 CHESTER STREET",,"CAMBRIDGE","Middlesex","MA","02140","(774) 555-0111","1961-04-20 00:00:00.000",,"ACTIVE","2024-11-18 18:27:51.000","0","M","2025-02-27 16:11:40.000","70924","2024_11_18_000000_clinical2000_patient_00005.csv.gz_2024_11_18_000000_clinical2000_patient_00005.csv.gz.1732054239080","1","70924",,,,"059-83-4624",,,,,,"0",,,,"4 CHESTER STREET",,"CAMBRIDGE","MA","02140",,,"WHITE","ENGLISH","NOT HISPANIC OR LATINO","ACTIVE","0","1",,"urn:doid:arcadia.io:patient!arcgd.2000.104250327166","urn:doid:arcadia.io:patient!arcgd.2000.104250327166","511",,,"-39431719","1970-01","beta","gdclin2000","1970","false","false","false"
